,MI score,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PI_XGBoost,PI_xRFM,PI_MLP
T2,0.015876320410903366,0.8493808268153606,0.37408736735055725,0.1663502427526533,-0.01591023562617788,-0.05916387048634749,0.011045899028064412,0.009536460285710632,0.011805761892185488,0.028409567594518424,0.028554555852261725,-0.034239623435677484,-0.004222051323027872,-0.10344952402541224,-0.1074844644103523,-0.12719739050318027,-0.02372679204434005,0.010582064369856202,0.025868581110200566,-0.015434043763476459,0.00031626232668952573,0.011839242047497768,0.017985792708543495,0.03722202283163747,-0.0006934980746530435,0.016048852564436517,-0.01991209232654797,-0.0020781879050894574,0.0051182438325306995,0.01586334766925296,0.03240450475149318,0.03158321878952358,0.010852126418070231,0.03264685629470618,-0.008284249768182081,0.00847227751847408,0.025585898164810383,0.00025886892425792734,0.00365396022776568,-0.009141803375437657,-0.005599637577973132,0.003962264798439013,0.022761172731449158,0.004135948030627669,0.0029334777561353257,0.013566322428608548,-0.004983158061039957,-0.016474305211685865,-0.0011829686372568466,0.007595885568971838,-0.006058032562239596,-0.012725417043329192,-0.0002909359166557349,-0.0035468307862881413,-0.012463941248167063,-0.002494143952857618,-0.02146568415705708,0.01647725135725623,0.007591080037789757,-0.004112552395272682,0.030318696110908618,0.0005514776867653208,-0.0029384121358556506,-0.0005989541887256331,0.004070788330776906,0.01136653442476954,-0.002294319972180736,-0.006227748985335914,-0.0030997788076728558,-0.0056252282194159476,0.00692122740322436,0.0024709359230730165,0.0008608608557828529,0.0,0.0,0.0003944773175542426
T3,0.018955985497753014,0.8472933573991016,0.37930317819586457,0.15909180359381483,-0.021027736513104207,-0.052517054157431964,0.010714220320934447,0.01619339900712002,0.018504870436402813,0.02364616550478181,0.028019162677997804,-0.03907556943008229,0.004257372241483869,-0.09877257062549342,-0.10832593966310285,-0.13026606312517763,-0.018143126581155886,0.017447973478433947,0.029691025472703095,-0.018700512454797154,-0.006500202184301746,0.01014417579365281,0.021410431066057816,0.028231544354414214,-0.004394086361488236,0.0061845885140267825,-0.016741228063831576,-0.0038317412058861567,-0.002130966706855816,0.004003902965283304,0.028988343149077056,0.024349843358703434,0.0012881685855192573,0.027151082794799344,-0.009052041224506683,0.01122442914976403,0.012973912875487046,0.006137517055744379,-0.006924081724517919,-0.0034181295853381965,0.006807084753238836,0.0071319423849569375,0.01134848168979735,0.005053973346878623,0.01226307276956415,-0.011501130495261577,0.003111694866933419,0.00236195645250445,-0.008748662808988023,0.022774432446178834,0.001515929051541997,-0.0080116812983128,-0.012134429297094846,-0.011854256867522905,-0.0074895207667427365,0.014366383081480912,-0.006450793055133362,0.018928142310955094,-0.0030537739112067135,-0.005471352298404348,-0.009832172977930521,0.009494043981470631,0.0028295283737187747,-0.007901540279293592,-0.008795712437482167,-0.002191796128140576,0.0015514146045197156,-0.004601355083265336,0.008914847542354224,0.00197889622934057,-0.004521123377108753,-0.01001554560115488,-0.006751214115509622,0.0,-0.0011834319526626614,0.0
T4,0.019083097614520872,0.8422500270303308,0.3874470966327455,0.15435818201989993,-0.02777698105253453,-0.04834507572116492,0.005208272124929161,0.02221771479833831,0.026526332900158888,0.021564928896845956,0.026281822220355966,-0.042972816505886045,0.009697740777428568,-0.09577582588067331,-0.10539676675046664,-0.1324456189477016,-0.01099282451701725,0.02062198376809686,0.03507196877225475,-0.01925589660389555,-0.0081400704492968,0.006314746059268066,0.026650899084995645,0.022871172901769012,-0.009725920557091206,0.0032011771386499725,-0.013566099380190134,-0.003514235783977414,-0.00662652550964799,0.004046558469202875,0.024835504991283227,0.014507606256449096,-0.002500595443269471,0.02579858692215633,-0.012783179490111676,0.004969701198483011,0.004587341171502836,0.00808507835099704,-0.005881009147828123,-0.00187105965174093,0.01047638111602656,0.002968981706946749,-0.006444304359770135,0.006880562695074567,0.008058943140917433,-0.02111635526903602,0.010661354114733509,0.018270816510187107,-0.012917473414502775,0.029798038014610857,0.0016611357463955688,-0.0054300059512606925,-0.015171490557972199,-0.011950870695687853,-0.007466999721892016,0.01927973468369129,0.007856379552551439,0.009098651970379214,-0.008714490907592928,-0.0025582706189066317,-0.017870828785454342,-0.00028702133980398697,0.006777041797348189,-0.0022004270675645837,-0.003257448468548682,-0.0030825100359616747,-0.0002894841620148775,-0.0005494145916550273,-0.005452560783662049,0.0010914763677215757,0.00013903207455015005,0.010126385432683752,0.00893937553653188,0.0,6.661338147750939e-17,-0.0015779092702169484
T5,0.015108167656067595,0.8411623903701965,0.38818575873551536,0.148111484815811,-0.04155796707649742,-0.04204092924281749,-0.002131036940053542,0.03178760590054857,0.03047041784164987,0.013098967860264,0.025828900179808528,-0.04642956506620572,0.013066262458401541,-0.09333594127097733,-0.10112556844875194,-0.1319561500969782,-0.008815645149505558,0.012645687879640944,0.035683263871261695,-0.0168507139195055,-0.010428566909621895,-0.0015359984677510146,0.030224566448630388,0.022692518430474578,-0.014254766468210552,0.0011533140409994145,-0.011208576018955661,-0.004277336304840994,-0.0060791366205971325,0.0029664018112368316,0.017390449706203223,0.007036994678377079,-0.0016512294332118984,0.01701317853926234,-0.011824120792413751,-0.001262874225767189,-0.010711729522828445,0.004388078028769398,0.0004599616661645948,-0.0003085016910750928,0.010218049451109093,0.002203433788671629,-0.027731982245908185,0.0010001795814897339,-0.00027844391612168276,-0.02213896176575993,0.017869897163576128,0.03341796456513078,-0.018988777255515576,0.027578130509467336,-0.0015857478382652074,0.004509419096991136,-0.007811885360631178,0.004720112976423403,-0.003814377643880079,0.00364074449766589,0.01761354589336442,-0.015663051377931718,-0.0013015460160149084,0.010865749517430464,2.668140540817099e-05,-0.012838374655308652,0.0008875545262698525,0.010344529217612307,0.015376759627665151,0.0001532246777203148,-0.003409941417000865,0.004900137398151225,-0.008772467165503466,-0.005324784732385674,0.00018369444923665382,-0.005918960858066738,-0.005054931163192195,0.0,0.0003944773175542871,-0.001183431952662728
T6,0.023232708245080724,0.8514396808292879,0.3743790246030304,0.12453778826601691,-0.04741734630681749,-0.0368688928145998,-0.0014186947421551432,0.02674879206314879,0.03214950699739609,0.009068584860037277,0.028014497012948895,-0.04735405623694218,0.02801870646245915,-0.0820087797375564,-0.08921179954227844,-0.11697433879642656,-0.016059538440358442,-0.002661860779236489,0.04450964635130162,-0.01048913333003028,-0.010626290112899284,-0.009586550981364853,0.025212530672048837,0.01861514110105775,-0.008551722064462457,-0.003896304711460054,-0.007563069852711564,-0.004526898332767868,-0.004947258282885195,-0.0003394812418244818,-0.0017402589048015954,-0.003903699354065352,-0.005440958915830312,-0.002744677873252152,-0.012176855463539754,-0.005615330275352952,-0.030751840895503094,-0.0005727703221172306,0.0035352427705476214,0.012912620102441687,0.012153984805717557,-0.006362465463765313,-0.04138986994120629,-0.009401461938043434,-0.00918021457636953,-0.026086751298191022,0.02777158270861883,0.03772475628614477,-0.014255082628958722,0.006289354341745919,-0.0019899974355104756,0.012190833119808358,-0.001654456477916372,0.004089342570582294,0.014225931284036049,-0.01695420562242171,0.010530898383424843,-0.021353331822180646,0.006710570952556602,5.753888779951337e-05,0.007038002716800493,0.0025191132240088955,-0.006992157465314601,0.0017801100189770312,-0.003787093638442124,0.008207785077291741,-4.140517894567735e-05,-0.0015020144703145881,0.01778919241590886,0.003653701495421123,0.0014402121517417359,0.003417399179343411,0.002146332086528688,-0.005917159763313551,-0.0007889546351084187,-0.0015779092702169484
T7,0.032935708989886736,0.8746607867152832,0.3401617186747485,0.08216620764123095,-0.03182633218483396,-0.046801515669589365,-0.011615879425433425,0.012994748829887834,0.03959035878870956,0.003321637346083142,0.026384024097853787,-0.04242490949573259,0.041918681046582786,-0.06890615169996707,-0.08720742470656397,-0.09199479528905544,-0.03881980349030589,-0.006344134946491608,0.03286825717203226,-0.0034639475113434777,-0.006018405925513266,-0.013639785622277894,0.004078906210523535,0.012026420739461424,0.006241552933855421,-0.009986197267705981,-0.003507911065458553,-0.012138327000948815,-0.00267020262458227,-0.008794136893443938,-0.029456120302091764,-0.010794185030551693,-0.004488304492430929,-0.027676795846152676,-0.007029309872509569,-0.013773943263398902,-0.04480250299214628,3.613154924168966e-05,0.004050407873010993,0.02784779199167728,0.004193904025089877,-0.02230210885851085,-0.05286273607965036,-0.022020377738472,-0.014628088329999437,-0.019517974876681176,0.023863939524566266,0.01951437824989568,0.0077370635823237315,-0.026449428441352556,0.008921583337819703,0.015048494624831737,0.005417848481058687,0.0012473690813437188,0.010550694752289,-0.020885812469864946,-0.008558629151513286,-0.0022293798840863246,0.0007055150706944626,-0.015648021440879005,0.003706498660147877,0.004842305742558396,-0.0042409001847165005,-0.010716590783973247,-0.012879361699363405,-0.003960797970154982,-0.0012231922475306565,-0.00042147485115588186,-0.014938285809101032,-0.0008195177421991954,-0.0036667437457990233,-0.001788609292008696,-0.000629291840861868,0.0,-0.00039447731755422045,0.001183431952662728
T8,0.047455209182333036,0.9003529340052994,0.2885276274788469,0.005081300600714919,-0.007883019841163052,-0.058286697182404076,-0.025598997841387583,0.019674562588482818,0.04960739731607529,-0.00014287820596393122,0.019063451428211555,-0.04698915272430076,0.0332034221676885,-0.057570664077133245,-0.07404395073030959,-0.054988461747128084,-0.05417915200913221,-0.0018544999540392724,0.028269192174136263,0.0026920880058851795,0.0008567894119743372,-0.0018622407871477517,-0.019690037531040264,-0.00046867013190522136,0.0005743328673010041,-0.02307345358371912,-0.0004565683784680065,-0.006813227916867058,-0.0025148544032519526,-0.010418663648403256,-0.05088730749348091,-0.030555061263249736,-0.007670864494289628,-0.04791850297400821,0.010442167429870228,-0.016012628264072796,-0.042832344162214875,-0.003351257845136167,0.00709074557635249,0.02921414627629953,-0.0015983439893326634,-0.014241946850324861,-0.045453315494782265,-0.0277911430417724,-0.014169533251884834,-0.012450864792351966,0.007265066816745903,-0.001665263120213336,0.027299709417846783,-0.0438194510558114,0.00892969337997071,0.008473093407786283,0.008570000514633969,0.0018589176836475891,-0.010175490448292818,0.0027370655211588703,-0.02189770672619645,0.018577654853400623,-0.0017369006270128377,0.0011469319115430857,-0.011669982327929478,-0.0026298945745244265,0.010397484733870095,0.004088521959617708,0.01809619625315571,-0.004072487958180919,0.00031575038486531735,-0.0004542855088579877,0.006735012266447939,0.00023211994134358417,0.0038752245092406115,0.0005306458520240848,0.00015615493663871896,0.0,0.0003944773175542426,0.0
T9,0.042623628863468266,0.9265512453981147,0.23087775837849497,-0.06537406882003868,0.020941897463559928,-0.07028436240536741,-0.016919342127148518,0.02405456781973514,0.05838900089945777,-0.02200789255712423,0.01813767416682967,-0.04015856086510904,0.015614263525220327,-0.04098514124966746,-0.04302996552681956,-0.0135944048532906,-0.041455338988494746,0.004967608330038558,0.029072493987724955,0.004513179374618252,0.00624223813510592,0.010189398064326179,-0.03548063147479783,-0.0145672321082374,-0.01798297576852937,-0.022673987778331416,-0.004180146653588452,0.013601907576674038,-0.016125285010357794,-0.023231670263806535,-0.07899874751839378,-0.031983474003679575,-0.013133253398351426,-0.07059675346514423,0.01956579911322756,-0.0020495000974049783,-0.024710138657601716,0.0022763090639929986,-0.005031452559046697,0.02338329782018134,-0.003641913808102017,-0.0050987804021800955,-0.013161732971338897,-0.015474246442175424,-0.017900478070234253,0.010601608301761864,-0.01152051026593064,-0.029963865652723652,0.024192741065993277,-0.013732867567398322,-0.009264492608989558,-0.01630725124133839,0.0016203020705379374,0.001961407100265282,-0.008943796192067937,0.02778905096198861,0.01028780444162365,0.00074439128874217,-0.004085168503352053,0.021235663503096976,0.0031497908397249644,-0.0006463421924327597,-0.003713118883440703,0.005010787132156121,-0.013036515266439687,0.015529871492758682,0.0021072662888815103,0.0024945006387617433,-0.0016131100202294464,-0.0016820020371243088,-0.005232472404607196,-0.0003451849092026482,0.00029905338432841883,0.0,0.0,0.0
T10,0.04723963792568542,0.9361378546144066,0.19466373269282986,-0.11948534614876763,0.041834169667654596,-0.07917384233398872,0.0015891227673681362,0.02959254650764657,0.048583062716867506,-0.03953488081310669,0.022532239388462442,-0.02717107313217642,0.00042648807728308877,-0.024712736653452572,-0.021715681722284403,0.01032788456325338,-0.03102946316556891,0.011934232366553645,0.017298021934129666,0.007918743191189,0.00733847998191797,0.013640892060428051,-0.058140821240952094,-0.01637484211543546,-0.030278378530360802,-0.02557806903088256,-0.002253148412703835,0.021327376240829518,-0.022769853935530687,-0.022047910167377602,-0.08224979788924203,-0.030047625788242296,-0.0100184725490572,-0.07037168593172076,0.01514274225126259,0.0007322185187573263,-0.006339892759069696,0.0018991707731578506,-0.005384404047261044,0.01905298090747056,-0.0038530400814445064,0.008378369673006899,0.013971810217707827,0.005071798094015989,-0.012393760073410358,0.012799903404417792,-0.017952160485805137,-0.03303279153548605,0.005392882597876868,0.017645096690507938,-0.017424861079829705,-0.02508554250503316,-0.00753599168032396,0.0071354927094309135,-0.0007126799914333948,0.00959583094539765,0.02025340017227695,-0.005559677775766008,0.001499103783523965,-0.015915430662163305,0.010594594630906756,0.0021289111488810796,-0.0031189759545395333,-0.0006383338225685658,0.0023976739552895197,-0.015364330427606076,-0.015199026035774995,-0.003025112977600573,0.00205072303628984,0.002936460185588806,0.003147845824643453,0.0004156365593669359,-0.0005505047966320652,0.0,0.0,0.0
T11,0.05338695960381257,0.943357620824883,0.16960877630541285,-0.15641628504752056,0.051497191266639264,-0.08863395663126357,0.021278890940068598,0.019592226571967616,0.030653580982343828,-0.045502975370032256,0.017984989842383226,-0.007127330865995537,-0.0069149715903256675,-0.011119376858883402,-0.003466501518715458,0.020118066856809395,-0.01759847199644728,0.02315619235276616,0.0018698348086767817,0.016654745341655484,0.0029390741033934937,0.009982485156155109,-0.07124722492237023,-0.019504118385098544,-0.02412435319845403,-0.028885582542629115,0.0047432979780607865,0.02713594399239084,-0.02494405483409312,-0.017525796681213516,-0.0673022514003899,-0.032497669449801314,-0.004736336271235423,-0.06349322364438136,0.022125700584104756,0.008440766373676462,0.005198791864729062,0.0018542949953790917,-0.006421128167165747,0.013217941032551733,-0.008574567383290163,0.016012976090923003,0.02721852738246965,0.025154567221253085,-0.008233860637031208,0.01188039309960989,-0.012906915693452458,-0.018290466337495,-0.022607674518342814,0.03209711492141127,-0.012218003882651672,-0.018416017169192913,-0.0015951607012679905,0.005671831374864762,0.008229179283651359,-0.025034490144193542,0.002302018096275067,0.0016048443848204251,0.0001733369944510685,-0.016256754591684724,-0.008198826189588997,0.002007572915740788,0.006723215307815284,-0.004949033160400646,0.008767497740596193,0.009254374498065453,0.015604251918627398,0.0038944159897823004,-0.0006632919401089243,-0.0035936180873427925,-0.0024965103426645265,-0.0005924447548512028,0.0007959832925616542,0.0,0.004733727810650912,0.0019723865877712132
T12,0.07436314178395564,0.9434292403387555,0.15530866998949466,-0.18105736921784307,0.05916856571427699,-0.09568744323160254,0.03864763224003496,0.0039604076043687824,0.004370774332078963,-0.05223732534385804,0.010126276156809942,0.010158376385003201,-0.013097710730956114,0.003601698046262035,0.011636314436749727,0.033202154860815125,5.429262212686811e-06,0.031390127740316014,-0.023932630357760835,0.034971311840452546,-0.006234553522491059,0.015043466097876029,-0.07542608191471589,-0.03367842166106054,-0.02577740185462927,-0.03315652298263815,-0.009180811247021239,0.037429051555892254,-0.014051415709748947,-0.006680379429095064,-0.028663546032385863,-0.02020530191099463,-0.00618207674984545,-0.047386181479673446,0.008817211332138924,0.02290402083844833,0.006418303294375354,0.002912344967424399,0.010327648149358036,-0.004021772222846113,-0.0013462120155291384,0.027362139981237717,0.03006236656708618,0.027693001126248416,0.008062265745354564,0.0031556745846823297,-0.0019872488645587875,0.011054154499055578,-0.03789074317186269,0.007548405207244884,-0.0020594383445287708,0.003335935356570634,0.002759849584460363,-0.02180002935316233,0.011901800095333388,-0.018835516579955417,-0.029858376720301685,0.00012022419504780722,-0.0035779210764708084,0.01862913938798562,-0.010024131313371893,-0.016128990355950522,-0.0018789615189471218,0.001892265055291842,-0.00887336856809748,-0.001479156980571083,-0.010236485106372447,-0.0033857089747714162,-0.00011797766054509597,0.0003564118163270697,0.002634856303485064,-6.328764080067272e-05,-0.0004188161493313323,0.0,0.0,0.0019723865877712132
T13,0.07267580559377174,0.9348087733907429,0.14541208436703132,-0.18257661459136726,0.07837236407095322,-0.10463580448842442,0.055839179977434414,-0.0067099824942895726,0.0012710699691691237,-0.05978037894510704,-0.0030916857602265083,0.03496805081563889,-0.01428436461583897,0.01261204699496598,0.0223529069410976,0.046951001037770224,0.01336617934429009,0.03460793353781091,-0.04649992647471453,0.049620522499060134,-0.0028391047772372206,0.028960744056474048,-0.08170630009652308,-0.04269006608332165,-0.03192635113469599,-0.027278394455060966,-0.010812091194853126,0.05456385216152875,0.0025915504958880027,-0.011314970264643898,0.0060749287945880345,-0.0057785216637478,-0.0034635551895145014,-0.004084556880045178,0.0004250021237857785,0.02632183529052949,0.0021542367956179846,-0.010607255675418474,0.0041897060835581895,-0.022564316668737917,-0.00015781271764962412,0.014399369662643444,0.028698017243602814,0.018911083765849185,0.02074352390197445,-0.0006057126825908127,0.017472856420809344,0.04588665484984691,-0.04150571041305958,-0.037592745636901015,-0.0025130350259347737,0.015935685956914875,0.012184227706227495,-0.01218956778128483,-0.0005290352292350134,0.03326303666019913,-0.01238168265147977,-0.017279498311439007,-0.0018711285557940183,-0.011057061294203172,0.006150357794149219,0.014539697218881875,-0.004844427023275786,0.005485268567988182,0.0064132341199513426,6.79743033267227e-05,0.0030411160780782756,-0.0003863608387063858,-0.0012854911021629944,-0.00014767131598113746,-0.003507156693978397,-0.00022627242397497063,0.0008809489732744996,0.0,0.0015779092702169705,0.0027613412228796987
T14,0.06637658392828194,0.9377022504672257,0.12747467145066002,-0.17388123355669288,0.0941577112325408,-0.10843891653293862,0.06557803217456115,-0.027670777599415265,-0.003971178153834104,-0.06133283357497588,-0.00331945247200041,0.046906079291289614,-0.00817276489991955,0.03525796390348286,0.02657288202682278,0.0559197781485344,0.01561938712975144,0.020165050157490715,-0.061779630826530395,0.059519479049418914,-0.000658818219834859,0.039522144764165545,-0.08391138066543369,-0.03236450377230787,-0.039092710179107294,-0.024326675250684358,-0.013630769067154668,0.03699240114059633,0.0008140853286102695,0.004666463948608084,0.026992976124017968,0.007937585601113038,0.006805745307104587,0.02053725922102094,0.0006596821395761743,0.008757081636973781,0.021333110464598647,-0.004184168238180836,0.023658571198825577,-0.018573790942737308,-0.007089690565909255,0.00324412953315468,0.00968638798759034,0.00771050305470006,0.02972663333288882,-0.013861781480355866,0.01647617062096112,0.04931776622988636,0.008920288429868013,-0.029451724868514634,-0.0044969680902469085,0.0017471609118967476,0.012982069532305329,-0.012483222408901092,-0.002271282869702666,-0.010311825445689347,0.034876380996906854,0.023517417886062153,0.00594850622204311,0.005086886528863965,0.008135891207760943,-0.0030069139715327834,0.012107439261044751,-0.012166914069786877,-0.0021841861930630637,0.0010607020699903125,-0.0037134151325986524,0.007097402135222694,0.0020318040100592424,-0.0021449142891772433,0.001278239640867561,0.0004927655032657675,-0.0006956575809693709,-0.0011834319526626835,0.0,0.002366863905325456
T15,0.07270826125332652,0.9306064436037328,0.11571046212803074,-0.1668031475149274,0.11565345491088339,-0.11206294689167713,0.08288558302236121,-0.044804587932172055,-0.0023882454458349074,-0.06903419785485816,0.0040999087186275535,0.05285751966322237,-0.004693627489035704,0.05790771961394354,0.02990316257244055,0.07649448579032336,0.010535818131110633,0.017503011623268443,-0.062063180132962935,0.06268205762544776,-0.0032767793473350076,0.0393359323902428,-0.08244124308639289,-0.018545704735750887,-0.039228719741188585,-0.030853533704845365,-0.006313510736865919,0.010110485051726329,0.010135853974399209,0.019720959485979173,0.054134909282436375,0.00927120522896193,-0.0036502133568282265,0.03494605513400508,-0.01154482875487759,0.0007522904592144015,0.015513486447330018,-0.016318789411647848,0.014438817671217463,-0.010886696249352477,0.005948662021228159,-0.01816841300706692,-0.004341794890597,-0.011475267612273448,0.020035700730891833,-0.018158064116351548,0.013296381053128565,0.027083408578561247,0.028569882423598383,-0.004282862984669603,-0.00940642194860664,-0.022507107528319605,-0.012102088650750367,0.02852563830185942,-0.0194026507491674,-0.00823712222944359,0.00039572743826136184,0.005893170374808032,-0.006744722624924824,-0.01261309337255696,-0.004363101060586976,-0.01670122977834396,-0.013558931684270298,0.013515555717941422,-0.0035584632137195577,0.0007822768971416862,0.00548743078044322,-0.0068003305317280915,-0.0007997972425362542,0.005315909992586719,-0.0013664757391392852,-0.0010112052483410331,0.00037364451411019627,0.008678500986193338,0.0015779092702169705,0.002366863905325456
T16,0.048385557797145484,0.9350476223290726,0.10753745215688257,-0.15272065537955656,0.13086263727822445,-0.12061824222618175,0.09013507630711645,-0.05391308051761837,0.007232651054482655,-0.06890910779129217,0.013747589254204736,0.053969641018678995,6.770982733926947e-05,0.0675970773084568,0.03914855919434407,0.0932331921111768,0.024110172279620107,0.003783093187488652,-0.04601669621503495,0.057600320550756264,-0.004524671525592482,0.034451962333119916,-0.0709328043141022,0.0015594447752604128,-0.034237952974230955,-0.022815568589489868,0.0018116193495133315,0.006426222227880207,0.01422766621635628,0.026932345763816392,0.05824280129121305,0.006537590352526979,0.008399762809151584,0.04584396609382802,-0.009737965482360573,-0.002153967689003582,-0.0013248790725814104,-0.0061545266635292,0.0037287802866438607,0.00578678019369122,0.021079266208961705,-0.026607864744447537,-0.02039246965943359,-0.015898095062174832,0.008809665309904152,-0.012512176683351429,0.003137855291355034,-0.005379809802394697,0.029054150574138123,0.01078602385348417,-0.009050789605375743,-0.025500762602419163,-0.03211453241341053,0.018486448260606757,0.010322199917927325,-0.005046651856245039,-0.015603365672442525,-0.013778573344426488,-0.0008331314315827169,0.011939259526026227,-0.0066668911531240025,0.02146050419037641,0.0034393080048572794,-0.002757736161860209,-0.00018529385248811363,-0.002347989782752068,-0.004446090804497842,0.0028259083665507605,0.0008809146144281171,-0.009770167409151974,0.0016792701799788813,0.0014848367522214362,-0.0005141516635569949,0.0,0.0,0.002366863905325456
T17,0.05866319785570662,0.9445360871844123,0.11538175979764403,-0.13036090375159368,0.1367207786677178,-0.12248483940441215,0.07854668545012855,-0.05731432008195166,0.025637692884925442,-0.07709233288962591,0.022710261198742792,0.063327393874187,0.0039182133198519195,0.07236076366892988,0.04017667593710172,0.09676934468954013,0.04891876096371886,-0.00546136578539258,-0.027070965465729648,0.0333116407354208,-0.006174213848491968,0.012788805531477689,-0.03303461256771996,0.0043230743578733825,-0.0015993112100668293,0.0042654967609013555,0.006022947299622327,-0.0031349847766766015,0.021371207395597246,0.035177575842012074,0.04806500156209236,0.016100281419848872,0.01491504981090632,0.054171405611461144,-0.003771117586863577,-0.00975878109009535,-0.005839179042103536,-0.003774407126961792,-0.002926004622707769,0.019743913440629524,0.0034053656067083377,-0.020942408053070228,-0.03448704125661722,-0.032706657125306446,-0.020100702839603288,-0.00419528354207448,-0.007397023313254525,-0.04114188664155887,0.00271071997898567,0.011092178862583929,0.0016228959229600709,-0.004459108724731633,-0.006788079958146049,-0.022931557909275625,0.025679097213349,0.008993981348585579,-0.004665303095714111,-0.006309584694124228,-0.0008241758188215815,-0.00060780754131255,0.0077988598200449824,-0.007269941101068029,0.011376421223489119,-0.007086975756317155,0.008065961483954056,0.007773639215244337,-0.0025178783343457675,-0.001154071748894223,-0.003005541512741184,0.012986142919041745,-0.0032360281864603534,-0.002876782908703468,0.0016221546802256202,0.0019723865877712353,0.00039447731755426485,0.0015779092702169705
T18,0.06843169790082859,0.9508251365196907,0.1372803774915934,-0.1041535813804109,0.11123244663450736,-0.11153999098370349,0.0637607432178158,-0.05623577866679611,0.041296211899194836,-0.08431367695821076,0.029547050726648,0.06634925833166265,0.013025780124426067,0.07210146447818332,0.03585307114679772,0.09051117546095605,0.05672222867504926,-0.011253919560419432,-0.012259400119568158,0.013370813889501365,-0.006856943039345661,-0.011913747166386445,0.004387669376396159,0.0041901525755838045,0.017962284573285123,0.023264581304656945,0.00884691107377105,-0.01783810389300724,0.021489218782414124,0.02130714691624432,0.029701517509085965,0.017603132580622568,0.007358872441880441,0.03745859469515836,-0.0022056719612810975,-0.0073603219281185885,-0.008286466023042614,0.002554831788659994,-0.01120136141323741,0.017377202156925762,0.0032406320031627485,-0.018961920826650963,-0.0325904718947903,-0.03346654961620653,-0.03314013650904739,0.00671500002356927,-0.008324791040164752,-0.0451839617238931,-0.01647746326089073,0.0029810318700492703,0.00518711846142642,0.012300667244582281,0.016933283826129016,-0.028682268907074513,0.010005217022164265,0.009486994648953386,0.006866856178682182,0.0049133510097584855,-0.0004918335728199951,-0.010794336767574552,-0.001328749706444821,-0.01260774579289495,-0.008861826914387074,0.004396692677564008,-0.004351769995698659,-0.006462892352145931,0.004986953072242337,0.0003132874281813862,0.004947891195505945,-0.012525082892750259,-0.0008941516949237024,0.004341662141833974,-0.003071527533263464,0.0,0.001183431952662728,0.0
T19,0.05207004418544514,0.9444758248562802,0.15377751402180073,-0.09771253422303157,0.08185180343936733,-0.08387348863667408,0.05573125263296099,-0.0520438050469559,0.05233033975260938,-0.08547241317358607,0.03704604156228713,0.06089832875031456,0.014692564145480985,0.06936142692612496,0.03878937828414008,0.08230651571509762,0.06334261458587419,-0.020476319824114277,0.011402961973321152,-0.005948866293496751,-0.01364177659248802,-0.0332992313382339,0.045117819741985456,0.00041985622073452796,0.03231439518145865,0.03214803951183341,0.008789805458984399,-0.02217840004663457,0.019541095001114114,0.0011217291482147349,0.012849137908285572,0.007452892549310854,0.004129661271693331,0.022961055262594402,0.002943836098160908,-0.004047760024322283,-0.006769084722772813,0.00330459691710229,-0.0064081757667759824,0.005095498831765136,0.006107082612062721,-0.013353819193058959,-0.00829132955017289,-0.014246288680849114,-0.02988652731587522,0.006891038248759156,-0.003243149614389082,-0.026087576181068054,-0.0378216776080834,-0.0007315146646352155,-0.000253855335035538,0.005357939766219503,0.01988185794179741,0.0003416104003755123,-0.02109994052115067,-0.012025421427083358,0.009151430911622264,0.010245885408849858,0.005560532422441233,0.0012619350972189836,-0.009725612118088643,0.015218473807917902,-0.007811723644208358,0.00950937542238772,-0.0020522776136089986,0.0030317178259314428,-0.00475436135848375,0.005275716877277805,-0.0019294483097598034,0.002626093788687393,0.007099504152388408,-0.007950265639060181,0.005949916697953538,0.0,0.0007889546351085075,0.0
