,AGOP,MI score,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PI_XGBoost,PI_xRFM,PI_MLP
word_freq_project,0.00013499008,0.013897468902801746,0.04330846426810012,-0.050534859690074575,-0.07741232651897367,0.059695821351710504,-0.0014207104635181793,0.017642024534367653,0.008356836099358427,-0.08127049551486092,0.04072394141611433,-0.1431598505894666,-0.03224871610918413,0.6778451705918004,0.20064896836511345,0.49105013985953266,0.07674269803422352,-0.11596402826295127,0.11745720859081082,0.1950207985908236,0.15010610037300762,0.19062065083978608,0.27792967924221335,-0.10721006405867771,0.08641922372871638,-0.23319827158521722,0.14683465336274856,-0.07169823755198029,0.05866756579578353,0.03666544351637844,0.1609412831127796,-0.047267559072860246,0.0029591248595880492,0.033096056740995715,0.015867072612834317,-0.019825228330772188,0.0049476252591969675,-0.00753454876040969,0.05832675290162833,-0.0176119611529755,0.018679117857678215,-0.021351468428973508,0.008852638336423208,0.00017510319978145724,-0.0035607975901955904,-0.003896705759563499,0.019108372941703432,0.020562703098749625,-0.03607511707541574,-0.0037017714332795567,-0.012228387909518735,-0.015764278369325056,-0.003501848340591381,-0.0017452733218784864,0.0036710089641872955,-0.0012540940146809794,-0.002020067809668575,0.0007813064668365402,-1.7383092878731208e-06,0.0021691973969631072,-0.000433839479392617,0.005639913232104154
word_freq_re,0.0006966224,0.04181569946772212,0.13100133208933568,-0.03600919331945353,-0.10875033163269707,0.0941549773964495,0.04445037984565808,0.2544888176182895,-0.15388001485774722,0.22667547895148576,0.012208304282036491,0.08622227829574654,0.006441292400092533,-0.18537234494681884,-0.003254720460163952,0.0703414152878693,0.07523076716265358,-0.08400069941104078,-0.08134853014434153,0.08542415090450356,-0.11478873003867747,0.08061229971109049,0.124882848853458,0.5186807771785257,-0.029921357943504364,-0.2695438068182595,0.14755684986879605,0.2244338021498116,-0.22171775140984928,-0.060990872277345426,0.16943731514289745,0.20021880391652044,0.035727315309705125,-0.013542384193838136,0.0025963300510226787,0.028382815428139634,0.12197540758936509,0.029178654515725756,0.005864801943680556,0.010231138173156898,-0.09792672431924479,0.01914482398456052,-0.0717917123052907,-0.0214008525800235,-0.001230347583742377,-0.021424089123235745,0.020534700353357454,-0.00378257876739603,0.007165289174979947,-0.007566858674675105,0.011729174010649403,0.009186998857323287,0.0027598969800192827,0.013117465148221711,0.002252608385940213,-0.0007483779846706473,0.0035141734005525688,0.0013760048354148344,3.2316740526593027e-06,0.0008676789587852562,-0.000433839479392617,0.0052060737527115375
word_freq_edu,0.0014967221,0.01604861911928568,0.03696712809223203,-0.08136888553539143,-0.17309545124347828,0.14319505753368053,0.0926343790764413,0.46910674373931444,-0.16478324828233434,-0.012756021348590484,-0.324369642373316,0.7091356014686342,0.18034015692131686,-0.18480460272287283,0.03489869945709762,0.3076461845329843,-0.3279513593333658,0.20997150065604483,-0.19623531565448515,-0.03088574710214788,0.29424303135209484,0.06574916563808357,0.14264810428857372,-0.14859636439645443,0.14059325768649986,-0.0149711622702782,-0.08239359286239972,0.03226010577948828,0.00950946027562791,-0.0074992348185314835,-0.0627587627590953,0.012963812544707243,-0.019229948977339702,-0.059152597239562774,0.025853222775234982,0.03454210431401051,-0.026513287979969002,-0.024411174056858564,-0.026817143466366645,0.02349475143398124,0.03961200071808454,-0.002968670467446672,0.004324119910868294,0.003578048876019929,0.0010252067210341853,-0.0017701662960845613,0.006781908588276041,0.00020138532194254144,-0.004648067167744006,-0.0018738970022107251,-0.002417897122450929,0.002006073284282266,-0.007155991364378447,0.0018098595229304676,-0.0029067484511018523,0.0017019196514405893,-0.003645510205527167,0.0011013582782782288,1.4241779278728286e-06,0.018221258134490225,0.007375271149674623,0.009544468546637796
word_freq_table,3.6722367e-06,0.0035199423077367786,0.001074087955401656,-0.05442854478705216,-0.08122452502328466,0.06754432446180209,-0.006963247221748105,0.16287686492343267,1.3110978250853522,0.34224678441359896,0.023408985752669007,0.15057486798199943,0.0013472647649329136,-0.027973057039926093,0.05157364829422053,-0.02295454607015613,0.024427467587951984,-0.0012832751707235123,0.011906548365961405,-0.006418961211176673,0.005005739396263038,0.0060874554858463764,0.061347464255566274,-0.015468394873121575,0.006480634799574021,-0.01878323788449248,0.0028123766528657555,0.02197417810901149,-0.04380666748131432,-0.004933017381443693,0.008184900432029137,-0.005121507834776039,-0.014146068927130325,0.013525570705063938,0.0026861550106650174,-0.009954557346343916,0.0002980702387246488,-0.008788179613346967,0.005119974763463978,0.0031898302379859775,0.010440783513357633,-0.004274073021949545,0.001887089473922858,-0.005221276546713266,0.0027666872236347824,0.0023912165069238864,0.005137512310173012,-0.0011011362120844658,-0.0010571054966462357,-0.0015104588645816414,0.0028821428267460157,-0.001913983541664358,-0.001006186080427245,0.0012599224351962275,0.0016549042920382632,-0.008612626328810888,0.0016928470930141464,0.0004082838263524033,-8.881644452318977e-07,0.0,0.0,0.0039045553145336644
word_freq_conference,2.6723947e-05,0.01388994274979738,0.00979664738441375,-0.009194999688312966,-0.012554555384516474,0.009155484594097905,-0.00023975110849081867,0.004788921452965283,-0.0038090400310896184,0.005825223079499523,0.0042262856881551646,-0.003177641758110671,0.0015244758068556083,0.022639177578205064,-0.006926223957049175,-0.006441705815042472,0.008764867527297776,0.002169248171285469,0.009264293579011016,-0.005738316929332767,0.008416562738665319,-0.007360514108775915,-0.03636087385542922,-0.01639044471693566,-0.02043029355025841,0.027717955962195177,0.0022554855163813762,-0.01167333050804525,0.00395360945754901,-0.01171438019859216,0.01783518889337592,-0.01308216563036534,-0.01235121461323924,-0.024574393868641294,-0.014058791466785335,-0.021595613348850583,0.021613053471331786,0.005535779933872346,-0.0319207875338339,-0.022854184190786275,0.0009493339631880224,-0.04580125594622951,0.01628690924478141,-0.06379813870000847,-0.04519689494008633,-0.024715132183492538,0.12814301884474374,0.1968365901645951,0.10040014777283868,0.032125139720260584,0.06867370943630743,0.041445822161795536,-0.05125368348202053,0.10628734168316506,-0.022072044436381257,-0.03299939927864334,-0.1281652965662454,0.005378385148815908,-7.320241020247148e-06,0.0,0.0,0.0013015184381779399
char_freq_;,0.00060527725,0.04625507600661871,0.01091150628130361,-0.021352812005547374,-0.024838569564459716,0.0275495829047904,0.03709561084937582,0.03368491065639167,0.03403034566679614,0.025413316326195274,0.02675130537857137,0.026548236800201266,0.07666469371330759,0.031845217261917906,0.03166500412460853,-0.02152011603666734,0.03344467762069777,-0.00887498545000752,0.01483932419544475,-0.013682839882458116,-0.015547579789676396,-0.015695387983887622,0.006448924009050677,-0.01219358134266407,-0.012010635175991692,-0.01404890670177502,0.0003693462017787306,0.0011240388263897534,0.0009948201092872529,0.011421935039767897,-0.009385536856224829,-0.017622751757241015,-0.01569246923684319,0.05334683222208798,0.0050549875754917605,0.019888754498963806,-0.0027037373064932894,0.006566343186795415,0.017503214844864355,-0.027351903644501796,-0.04855964149924134,0.02450571762238322,0.010122849654680393,-0.011650929678877008,-0.010601359927652284,-0.010549251547939682,-0.0028058796913809857,-0.009824952424154619,-0.0029838980223667994,0.013857485487367954,-0.031060495960582156,0.08123104716215548,0.01705466053260223,-0.005330409485252896,-0.06419797297618007,0.2175321080754951,-0.04571159834632113,-0.006448601573169868,2.4556261656946063e-05,0.0,-0.000433839479392617,-0.001301518438177851
char_freq_(,0.0016988721,0.028665231648844713,0.28525082385089695,0.11461880752317329,0.10278018268776169,-0.1099826179196646,0.019588291621266407,0.049930019397585255,0.0028156733249061106,-0.0834782004096816,-0.06441266039359815,0.12536753072745158,0.020058275998000627,0.1756722703082832,-0.3311590513676051,0.07257095028127332,-0.15399908474409435,-0.20814198524806451,0.016852538562815003,-0.2867708100398012,-0.22644102818464207,-0.1320813281143513,0.050791528521272306,0.07352989911167862,0.13439785059187842,-0.004031279790719035,0.1144754071769116,-0.004369696736270286,-0.023137605808527327,-0.2051280999029159,-0.1485254791720626,-0.07020721541775427,-0.2993314619394007,0.1969984660361577,0.06289253258498308,-0.03489870945754976,0.10540069874576188,-0.052920313049700816,0.16388972710660424,0.12091368187623124,0.008633560136173215,-0.13114911151771333,0.03253989454085471,-0.010296633252833039,-0.03730534180137352,-0.029545408038010038,-0.037642462281637264,0.01917936601357484,-0.0012980964629076698,-0.022011024162112217,0.0069213473117304,0.0032378804521044774,0.004465510879305436,0.003317224088040884,-0.003991232147238789,-0.004580456524178126,0.005043707389047611,-0.00014456586227472803,-7.989820079934436e-07,0.000867678958785234,0.0026030368763557466,2.2204460492503132e-17
char_freq_bracket,9.802752e-05,0.0,0.14781464837478972,-0.04105220354642066,0.15550590577178233,-0.13358977455751414,1.3978012840760756,-0.4473227901868494,0.04292412260398735,0.02019904308766375,-0.10240551149440232,0.05605113369903443,-0.031607571473163454,-0.012422630432977715,0.06855962465652544,-0.0462650141187816,0.030838640868305716,0.047818591362905824,-0.008949935446638338,0.06352679103754431,0.11581343537481915,0.07977789232602278,0.04184790795263952,0.07112051273453344,0.021795797176414618,0.017469399902150243,0.007953360681398016,0.02776540034577135,0.009792401485217704,-0.08266959940519672,-0.02175031561649483,-0.0026127804080189857,-0.025676234959638035,0.04329414813896858,-0.00843546444854699,-0.021175161552292005,0.0008024312231286825,-0.002276349315627925,-0.032146419199748415,-0.00633892714531546,0.020650139722185858,-0.013299270678379348,0.004140383451305444,-0.0029376077398754474,0.01483561437161489,0.0071247147369468255,0.009278159438868205,-0.00579131812465825,0.0006083383758508093,0.001971569015109676,0.0007010352433414174,0.00046638124007034325,0.00036097451243178496,-0.0027446827452893125,-0.0004641540535038205,-0.0023666481768079913,-0.001630503141528445,0.00018667112681497875,-3.539134854701485e-08,0.0,0.0,0.0030368763557484303
char_freq_!,0.0024477914,0.22910260693233342,-0.13142081502102362,-0.001145588729267707,0.06537055315481345,-0.08740283236933157,-0.07583537079218423,-0.12446886638325477,0.0010445689235590065,0.03502905004697303,-0.01038397621676035,0.04724822015207821,0.01391370722287147,-0.04495805142024303,-0.06901023455328974,0.010903422678569039,0.09968519505490721,0.008601076747085679,0.01550046026246379,-0.01419710420759355,0.02690677049441827,-0.0095286308091298,-0.0007659232790102425,0.006338691212749936,-0.00194168589522981,-0.04984305723240202,0.051636160439289355,0.05710380736840324,-0.011730849964115237,-0.06011349180744897,0.002893101775432322,-0.0377461206331492,-0.0421770695639839,-0.021723893577917017,0.04794925340659403,0.06863288717770873,0.02236278903351723,-0.11842010577969347,-0.01996297398456904,-0.029593324519687433,0.06103131857160968,0.04830033777962305,-0.015946340847143962,0.4413062592536111,0.042331158586028636,0.06592751088770395,0.09743847640836872,0.06401600669001396,-0.0008942964789998829,-0.09318259453628772,-0.01638865612497478,0.012090476634151076,0.004380779152301829,0.018171550009952016,-0.00397061121855672,0.008645888989623462,0.00269641404534362,0.007499058191117716,1.496094207589771e-05,0.022125813449023823,0.010845986984815602,0.02169197396963125
char_freq_$,0.0011130922,0.17156426766043809,-0.1747375106945389,0.007600604490634946,0.2637062192338637,-0.14892597648588415,0.0007588485499513163,0.037656450578512975,-0.0005978667485307046,0.007730143519028174,-0.044864935644302634,-0.014485624754282734,0.01641722953584782,-0.02699490852292117,-0.028104683057140357,0.04132105631598946,0.07444113602196464,-0.04815955167876579,-0.054753298771363444,0.013745428248607666,-0.002394472525826478,-0.08397844265294523,-0.04375883954704954,-0.046163439923481916,0.07972620929815075,-0.03516828130049301,0.059563356407423496,0.018975651110498034,-0.06719897632596247,-0.012004583279402542,0.008980672097575415,-0.017973429837022298,-0.01788508396767345,-0.011559762125387587,0.07845170679920865,0.003306134775364402,-0.013723432226998265,-0.0006063434298869116,0.023925617300145093,0.03528150260539894,0.0006943881853816862,-0.01993216299475829,-0.03273922403499904,0.08620822222449663,-0.07897309185379393,0.10737161304202078,0.10557705448101952,-0.10427787570769632,-0.060271799795940995,0.2810348609086106,0.07039637296151297,-0.012572937026362105,-0.057489675145771024,0.009233747484265732,-0.014331856193881729,0.0005287635515829325,0.005031823590883649,-0.01887002216068648,-7.062050640579341e-05,0.0195227765726681,0.003904555314533642,0.015618221258134524
char_freq_#,0.00077968196,0.05528706143312068,-0.002970216643255396,0.005943481351236388,0.00952200177810058,-0.005791182130979412,-0.012415559204117759,-0.041317181632055444,0.002176120024922564,-0.03160525523641692,0.07273128445174332,-0.003252799914405193,0.19971209195812847,0.001185461401337923,0.026771933657326195,-0.01163336023065466,0.028975098113247583,-0.018698665339726563,-0.01306846151499798,0.006144103316045975,0.015227553779973417,-0.014926709458821163,0.06383860055173696,-0.010805941675187142,0.012469596007746777,0.013421961426959464,0.008519864028151082,-0.0013823548356751841,-0.019404659695376317,0.004091321410985839,-0.002747177729636872,-0.0008566078268477309,-0.00862306193006742,0.0053740038517351004,0.026374162139558614,-0.00895286996304294,0.0013403614552889283,-0.004690657159808555,-0.00024293577849974547,0.021731944065834452,0.018611462476382554,-0.007245941101879441,0.005437025050034976,0.011347999656224015,-0.013138849291512052,0.02067260607174599,-0.00856049530178004,-0.05463227184248332,0.07067010904587173,-0.02619982644862408,0.07715837928455122,0.030599291188725234,-0.05030392470268375,-0.013398086223138355,0.2389279364884849,0.047428016367455514,-0.02846178777962204,-0.010382673308666523,2.779725052015913e-06,0.000867678958785234,0.0021691973969631293,0.00043383947939263924
capital_run_length_average,1.0,0.16043444082215075,-0.02396385275654438,-0.00572229034589211,0.0419952206715761,-0.030674731041081774,0.00011019141968333961,-0.0084414444903809,-0.003367063054525815,-0.005666031841942961,0.02217456883370448,0.011637991896863778,0.04431840466984239,0.012261915573971455,-0.0214341101383996,-0.042002704050851256,0.014880384748883067,-0.004456940689398759,0.028769638273828335,-0.03009263715157732,0.06986911639983037,-0.03493673020300992,-0.010201039367072506,-0.012408114806602952,0.023908528469352822,-0.03922667488103713,-0.021193784346893656,0.030287915053163347,-0.029458514339642507,-0.06754833966344857,0.0705876510885145,-0.057555809925625916,0.036947801551559585,-0.07025377276709337,-0.18287239308001788,0.042919134601618135,0.07956194494466001,-0.11743186977488647,0.05847005660065243,0.015452989932132108,0.015552418888420206,0.01918889786352973,0.06944228865884063,-0.007516097689793866,0.09573033814650721,0.0354121603881182,-0.11904472621201638,0.029304496569877072,-0.012349769181508714,0.07888266837227917,0.025829084509721763,0.006878821026536527,-0.020412042519631784,0.03787830466607399,0.013681201388669765,0.01637378552398898,0.014588018770347976,0.14822609509370324,3.2934176916733345e-05,0.009110629067245113,0.008242950108459879,4.4408920985006264e-17
capital_run_length_longest,0.56044644,0.16659334279787008,-0.1426117992058497,-0.017627610016297604,0.2362541031892485,-0.18566323962285247,-0.007503162643709063,0.06371147612859003,-0.010669445744413275,-0.010247235884310917,0.10524975920245366,0.04454782758886319,0.040822484043482085,0.06274397899050199,-0.01921737603959208,-0.1387940496045853,-0.010657609396616337,0.0009019575164832114,0.08163903280564615,-0.10179877632471422,0.19473373356737148,-0.04955160535827683,0.017834395664023953,0.009927865135383667,0.0608182984807799,-0.065537529654085,-0.03693215106860741,0.0949593634042261,-0.01041020300784678,-0.09041294521933828,0.11831050299400024,-0.06003767453035811,0.056781589746033916,-0.11284046439477724,-0.2943284829227797,0.039062182927731656,0.09833626468901714,-0.1624923118707994,0.06987074188053906,0.029410324028060188,-0.01445393517175489,0.008344326724901999,0.1029837668009007,0.0035994080162684195,0.0886053417725383,0.03772597248495272,-0.12141566071668594,0.04250054602745973,-0.00692432280023705,0.022570771524422703,0.02855162349783171,0.0015493118250897479,-0.002210465408715126,-0.010702662566660286,-0.01065690918366339,-0.00659303759555589,-0.014201818068305063,-0.1088760741214645,-1.598986078704712e-05,0.016485900216919737,0.01301518438177871,0.0
capital_run_length_total,0.55178803,0.13885187763329188,-0.13464315089416162,-0.019973978154283884,0.17785752192730955,-0.15226178067963864,0.02102063796476707,0.03601965778899567,-0.007944756762672568,-0.012873291888927952,0.11717734780117403,0.05216959941006885,0.13497776231943684,0.11534091530953647,-0.035550906042598994,-0.1544371959232637,0.01775002053007979,-0.022426505377551167,0.059647643323320176,-0.10257450874408812,0.24196908115575352,-0.09313932313636027,-0.05991632552047157,0.009046258721118161,0.1043061620103363,0.07093230897926424,-0.006429855050771936,0.05928041246874433,-0.08757147825478263,0.02359084601079073,0.09937195891573883,-0.07161132056004824,0.05537175284036628,-0.062833268720151,-0.1455974054179483,0.08097517842049999,0.00750248983221079,-0.07670920104872557,0.05022664115594505,0.01633288216933499,-0.12243362414768487,-0.10180339038082267,0.06526926720873093,-0.04655427715288755,-0.16883076219766346,-0.11080712876894108,0.22847248804158343,-0.07786057663861207,-0.005805362914733742,-0.06986243029482864,-0.07873960149453307,0.011281412293866686,-0.03200298203492866,-0.026365359467021857,0.003059492866429188,-0.004992631240525935,0.023329321751934057,0.025866156227733923,-4.50692617665274e-05,0.004338394793926237,0.008676789587852474,-0.0021691973969631293
